segment_id,filename,image_panoid,date,query_counter,lat,lon,geometry,years_since_today,name,length,bearing
105963772-106056474,img_105963772-106056474_h1_015.png,4EtPoQCmyJt5XNsy5-rVog,2023-11-01,39.0,40.44325293072004,-79.9941659232555,POINT (409635.07333011716 125658.85458546306),0.38,Grant Street,198.53300000000002,26.8
4599846701-4599846705,img_4599846701-4599846705_h0_008.png,4EtPoQCmyJt5XNsy5-rVog,2023-11-01,24.0,40.44325293072004,-79.9941659232555,POINT (409635.07333011716 125658.85458546306),0.38,Grant Street,201.98499999999999,206.6
684842330-684842331,img_684842330-684842331_h0_020.png,NLLqyd163yU-s-j9FPBFlA,2023-11-01,52.0,40.44282529157677,-79.99324838006252,POINT (409711.68258774723 125609.407963033),0.38,NA,186.197,229.7
684842330-684842331,img_684842330-684842331_h1_021.png,NLLqyd163yU-s-j9FPBFlA,2023-11-01,53.0,40.44282529157677,-79.99324838006252,POINT (409711.68258774723 125609.407963033),0.38,NA,186.197,229.7
684828137-684842276,img_684828137-684842276_h0_016.png,NLLqyd163yU-s-j9FPBFlA,2023-11-01,50.0,40.44282529157677,-79.99324838006252,POINT (409711.68258774723 125609.407963033),0.38,NA,152.79,216.8
684828137-684842276,img_684828137-684842276_h1_017.png,NLLqyd163yU-s-j9FPBFlA,2023-11-01,51.0,40.44282529157677,-79.99324838006252,POINT (409711.68258774723 125609.407963033),0.38,NA,152.79,216.8
684842311-684842331,img_684842311-684842331_h0_010.png,NLLqyd163yU-s-j9FPBFlA,2023-11-01,26.0,40.44282529157677,-79.99324838006252,POINT (409711.68258774723 125609.407963033),0.38,NA,293.606,198.7
684842311-684842331,img_684842311-684842331_h1_011.png,NLLqyd163yU-s-j9FPBFlA,2023-11-01,27.0,40.44282529157677,-79.99324838006252,POINT (409711.68258774723 125609.407963033),0.38,NA,293.606,198.7
2634770660-2634770676,img_2634770660-2634770676_h1_013.png,p-kNUf_L_MXuxS067wjQRA,2023-11-01,23.0,40.4439773334103,-79.9936044593053,POINT (409684.7334751191 125738.05519463064),0.38,Liberty Avenue,73.88,231.4
105963788-2634770676,img_105963788-2634770676_h1_003.png,p-kNUf_L_MXuxS067wjQRA,2023-11-01,5.0,40.4439773334103,-79.9936044593053,POINT (409684.7334751191 125738.05519463064),0.38,Liberty Avenue,77.767,42.1
4599846701-4599846705,img_4599846701-4599846705_h0_010.png,mEdOzmstnC0SCAzi2o_nqw,2023-11-01,52.0,40.4424545955047,-79.99469871335577,POINT (409587.6353340451 125571.38577346846),0.38,Grant Street,201.98499999999999,206.6
4599846701-4599846705,img_4599846701-4599846705_h1_011.png,mEdOzmstnC0SCAzi2o_nqw,2023-11-01,53.0,40.4424545955047,-79.99469871335577,POINT (409587.6353340451 125571.38577346846),0.38,Grant Street,201.98499999999999,206.6
105963772-106056474,img_105963772-106056474_h1_009.png,ETwyBVxUOtrZWfFcSlzgtg,2023-11-01,17.0,40.44277724472614,-79.99448334504058,POINT (409606.8110276038 125606.73639437389),0.38,Grant Street,198.53300000000002,26.8
4599846701-4599846705,img_4599846701-4599846705_h1_015.png,ETwyBVxUOtrZWfFcSlzgtg,2023-11-01,61.0,40.44277724472614,-79.99448334504058,POINT (409606.8110276038 125606.73639437389),0.38,Grant Street,201.98499999999999,206.6
4599846701-4599846705,img_4599846701-4599846705_h0_014.png,ETwyBVxUOtrZWfFcSlzgtg,2023-11-01,60.0,40.44277724472614,-79.99448334504058,POINT (409606.8110276038 125606.73639437389),0.38,Grant Street,201.98499999999999,206.6
105963772-106056474,img_105963772-106056474_h0_008.png,ETwyBVxUOtrZWfFcSlzgtg,2023-11-01,16.0,40.44277724472614,-79.99448334504058,POINT (409606.8110276038 125606.73639437389),0.38,Grant Street,198.53300000000002,26.8
105963772-106056474,img_105963772-106056474_h0_010.png,CcxxAG3YrNUWm8pDBhw8jA,2023-11-01,28.0,40.44285623311767,-79.99443061214681,POINT (409611.50613186543 125615.3906397077),0.38,Grant Street,198.53300000000002,26.8
105963772-106056474,img_105963772-106056474_h1_011.png,CcxxAG3YrNUWm8pDBhw8jA,2023-11-01,29.0,40.44285623311767,-79.99443061214681,POINT (409611.50613186543 125615.3906397077),0.38,Grant Street,198.53300000000002,26.8
104633434-105965193,img_104633434-105965193_h0_018.png,iR0DZxLpa3SdU5QPoIwV3Q,2023-11-01,54.0,40.44466439865998,-79.99481979380282,POINT (409583.60316020227 125816.94118659887),0.38,Penn Avenue,159.34199999999998,251.3
104633434-105965193,img_104633434-105965193_h1_019.png,iR0DZxLpa3SdU5QPoIwV3Q,2023-11-01,55.0,40.44466439865998,-79.99481979380282,POINT (409583.60316020227 125816.94118659887),0.38,Penn Avenue,159.34199999999998,251.3
2634770647-4599846701,img_2634770647-4599846701_h1_003.png,ELixxx53mLpgf4gX2TVzxw,2023-11-01,5.0,40.44374208307464,-79.99384235663109,POINT (409663.8943741489 125712.45444757423),0.38,Liberty Avenue,11.786,214.3
105963772-4599846701,img_105963772-4599846701_h1_001.png,ELixxx53mLpgf4gX2TVzxw,2023-11-01,1.0,40.44374208307464,-79.99384235663109,POINT (409663.8943741489 125712.45444757423),0.38,Liberty Avenue,10.579,135.4
4599846701-4599846705,img_4599846701-4599846705_h0_000.png,ELixxx53mLpgf4gX2TVzxw,2023-11-01,0.0,40.44374208307464,-79.99384235663109,POINT (409663.8943741489 125712.45444757423),0.38,Grant Street,201.98499999999999,206.6
2634770633-2634770647,img_2634770633-2634770647_h1_005.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,5.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,10.252,311.1
105963772-106056474,img_105963772-106056474_h1_025.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,75.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Grant Street,198.53300000000002,26.8
4599846701-4599846705,img_4599846701-4599846705_h0_002.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,4.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Grant Street,201.98499999999999,206.6
105963788-5409107448,img_105963788-5409107448_h0_002.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,2.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,11th Street,12.602,121.3
684842626-2634770647,img_684842626-2634770647_h1_001.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,1.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,52.23,268.6
105963772-106056474,img_105963772-106056474_h0_024.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,74.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Grant Street,198.53300000000002,26.8
105963788-2634770660,img_105963788-2634770660_h1_001.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,1.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,11th Street,12.914,333.8
684842626-2634770647,img_684842626-2634770647_h0_000.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,0.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,52.23,268.6
2634770647-4599846701,img_2634770647-4599846701_h1_001.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,1.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,11.786,214.3
104633450-684842626,img_104633450-684842626_h1_011.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,31.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,74.504,70.6
104633450-684842626,img_104633450-684842626_h0_010.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,30.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,74.504,70.6
2634770647-4599846701,img_2634770647-4599846701_h0_000.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,0.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,11.786,214.3
105963788-2634770633,img_105963788-2634770633_h1_003.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,3.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,45.464,44.7
105963788-2634770633,img_105963788-2634770633_h0_002.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,2.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,45.464,44.7
105963788-2634770660,img_105963788-2634770660_h0_000.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,0.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,11th Street,12.914,333.8
684842626-4599846701,img_684842626-4599846701_h0_000.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,0.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,43.171,101.9
684842626-4599846701,img_684842626-4599846701_h1_001.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,1.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,43.171,101.9
684828449-684844055,img_684828449-684844055_h0_002.png,6BFo94F_gCQgcjB5eQKyIg,2023-12-01,6.0,40.44289597998954,-79.9916224113964,POINT (409849.7784205439 125613.75230375095),0.3,NA,642.41,6.2
684828175-684828213,img_684828175-684828213_h1_029.png,6BFo94F_gCQgcjB5eQKyIg,2023-12-01,125.0,40.44289597998954,-79.9916224113964,POINT (409849.7784205439 125613.75230375095),0.3,NA,580.733,30.6
684828175-684828213,img_684828175-684828213_h0_028.png,6BFo94F_gCQgcjB5eQKyIg,2023-12-01,124.0,40.44289597998954,-79.9916224113964,POINT (409849.7784205439 125613.75230375095),0.3,NA,580.733,30.6
684828449-684844055,img_684828449-684844055_h1_003.png,6BFo94F_gCQgcjB5eQKyIg,2023-12-01,7.0,40.44289597998954,-79.9916224113964,POINT (409849.7784205439 125613.75230375095),0.3,NA,642.41,6.2
4469460367-6782196318,img_4469460367-6782196318_h0_004.png,tEK-Wiz9z3XwsrcKJzkm0A,2023-05-01,4.0,40.44299339801903,-79.99043595988088,POINT (409950.6744059359 125622.0120218508),0.89,Fullerton Street,11.182,331.8
4469460367-6782196318,img_4469460367-6782196318_h1_001.png,WQ7XYOB1s0Yi-z-diJM0Ag,2023-05-01,1.0,40.44304095268346,-79.99033518243544,POINT (409959.3551563944 125627.07385706693),0.89,Fullerton Street,11.182,331.8
4469460367-4469460368,img_4469460367-4469460368_h1_001.png,WQ7XYOB1s0Yi-z-diJM0Ag,2023-05-01,1.0,40.44304095268346,-79.99033518243544,POINT (409959.3551563944 125627.07385706693),0.89,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h0_000.png,WQ7XYOB1s0Yi-z-diJM0Ag,2023-05-01,0.0,40.44304095268346,-79.99033518243544,POINT (409959.3551563944 125627.07385706693),0.89,Fullerton Street,161.22199999999998,151.0
4469460367-6782196318,img_4469460367-6782196318_h0_000.png,WQ7XYOB1s0Yi-z-diJM0Ag,2023-05-01,0.0,40.44304095268346,-79.99033518243544,POINT (409959.3551563944 125627.07385706693),0.89,Fullerton Street,11.182,331.8
684828449-684844055,img_684828449-684844055_h0_004.png,UkkVgWM85Yd2QJSiuBkSjw,2023-12-01,12.0,40.4430054495412,-79.99154501606641,POINT (409856.65072601585 125625.73709747687),0.3,NA,642.41,6.2
684828449-684844055,img_684828449-684844055_h1_005.png,UkkVgWM85Yd2QJSiuBkSjw,2023-12-01,13.0,40.4430054495412,-79.99154501606641,POINT (409856.65072601585 125625.73709747687),0.3,NA,642.41,6.2
684828175-684828213,img_684828175-684828213_h0_030.png,UkkVgWM85Yd2QJSiuBkSjw,2023-12-01,128.0,40.4430054495412,-79.99154501606641,POINT (409856.65072601585 125625.73709747687),0.3,NA,580.733,30.6
684828175-684828213,img_684828175-684828213_h1_031.png,UkkVgWM85Yd2QJSiuBkSjw,2023-12-01,129.0,40.4430054495412,-79.99154501606641,POINT (409856.65072601585 125625.73709747687),0.3,NA,580.733,30.6
684828449-684844055,img_684828449-684844055_h1_007.png,lSl2DThaH5jjp5-Ar8WQ4Q,2023-12-01,17.0,40.44311519690437,-79.99146727934263,POINT (409863.5527463341 125637.75200058211),0.3,NA,642.41,6.2
684828449-684844055,img_684828449-684844055_h0_006.png,lSl2DThaH5jjp5-Ar8WQ4Q,2023-12-01,16.0,40.44311519690437,-79.99146727934263,POINT (409863.5527463341 125637.75200058211),0.3,NA,642.41,6.2
684828175-684828213,img_684828175-684828213_h1_037.png,lSl2DThaH5jjp5-Ar8WQ4Q,2023-12-01,141.0,40.44311519690437,-79.99146727934263,POINT (409863.5527463341 125637.75200058211),0.3,NA,580.733,30.6
684828175-684828213,img_684828175-684828213_h0_036.png,lSl2DThaH5jjp5-Ar8WQ4Q,2023-12-01,140.0,40.44311519690437,-79.99146727934263,POINT (409863.5527463341 125637.75200058211),0.3,NA,580.733,30.6
684842331-684842389,img_684842331-684842389_h0_006.png,lSl2DThaH5jjp5-Ar8WQ4Q,2023-12-01,6.0,40.44311519690437,-79.99146727934263,POINT (409863.5527463341 125637.75200058211),0.3,NA,82.801,267.2
684842331-684842389,img_684842331-684842389_h1_007.png,lSl2DThaH5jjp5-Ar8WQ4Q,2023-12-01,7.0,40.44311519690437,-79.99146727934263,POINT (409863.5527463341 125637.75200058211),0.3,NA,82.801,267.2
684828130-684842314,img_684828130-684842314_h0_006.png,ipjGEoR_mafxlhrMYBe2WQ,2023-12-01,34.0,40.44322095503884,-79.99138527598356,POINT (409870.8053506762 125649.31490845988),0.3,NA,418.95000000000005,203.1
684842393-5664138670,img_684842393-5664138670_h1_003.png,cbRHTk0diCi4WRdCp5Mc6g,2023-05-01,3.0,40.44284000703272,-79.99074503274116,POINT (409924.03020815377 125605.65035717488),0.89,Logan Street,151.645,152.1
684828175-684828213,img_684828175-684828213_h1_039.png,8LxdZ3Iqz_Tw7oXGI0cj0Q,2023-12-01,145.0,40.44359688954989,-79.9911059007963,POINT (409895.5579419923 125690.44329422238),0.3,NA,580.733,30.6
684828175-684828213,img_684828175-684828213_h1_027.png,ipjGEoR_mafxlhrMYBe2WQ,2023-12-01,109.0,40.44322095503884,-79.99138527598356,POINT (409870.8053506762 125649.31490845988),0.3,NA,580.733,30.6
684842331-684842389,img_684842331-684842389_h1_009.png,ipjGEoR_mafxlhrMYBe2WQ,2023-12-01,9.0,40.44322095503884,-79.99138527598356,POINT (409870.8053506762 125649.31490845988),0.3,NA,82.801,267.2
684828130-684842314,img_684828130-684842314_h1_007.png,ipjGEoR_mafxlhrMYBe2WQ,2023-12-01,35.0,40.44322095503884,-79.99138527598356,POINT (409870.8053506762 125649.31490845988),0.3,NA,418.95000000000005,203.1
684828175-684828213,img_684828175-684828213_h0_026.png,ipjGEoR_mafxlhrMYBe2WQ,2023-12-01,108.0,40.44322095503884,-79.99138527598356,POINT (409870.8053506762 125649.31490845988),0.3,NA,580.733,30.6
684842331-684842389,img_684842331-684842389_h0_008.png,ipjGEoR_mafxlhrMYBe2WQ,2023-12-01,8.0,40.44322095503884,-79.99138527598356,POINT (409870.8053506762 125649.31490845988),0.3,NA,82.801,267.2
684828449-684844055,img_684828449-684844055_h0_012.png,8LxdZ3Iqz_Tw7oXGI0cj0Q,2023-12-01,48.0,40.44359688954989,-79.9911059007963,POINT (409895.5579419923 125690.44329422238),0.3,NA,642.41,6.2
684828449-684844055,img_684828449-684844055_h1_013.png,8LxdZ3Iqz_Tw7oXGI0cj0Q,2023-12-01,49.0,40.44359688954989,-79.9911059007963,POINT (409895.5579419923 125690.44329422238),0.3,NA,642.41,6.2
684828175-684828213,img_684828175-684828213_h0_038.png,8LxdZ3Iqz_Tw7oXGI0cj0Q,2023-12-01,144.0,40.44359688954989,-79.9911059007963,POINT (409895.5579419923 125690.44329422238),0.3,NA,580.733,30.6
684828130-684842314,img_684828130-684842314_h0_004.png,8LxdZ3Iqz_Tw7oXGI0cj0Q,2023-12-01,6.0,40.44359688954989,-79.9911059007963,POINT (409895.5579419923 125690.44329422238),0.3,NA,418.95000000000005,203.1
684828130-684842314,img_684828130-684842314_h1_005.png,8LxdZ3Iqz_Tw7oXGI0cj0Q,2023-12-01,7.0,40.44359688954989,-79.9911059007963,POINT (409895.5579419923 125690.44329422238),0.3,NA,418.95000000000005,203.1
684828130-684842314,img_684828130-684842314_h0_002.png,Oxn0INhTIRHZxLlHIx8kCg,2023-12-01,2.0,40.4437049722789,-79.99102585972521,POINT (409902.6505814572 125702.26849478619),0.3,NA,418.95000000000005,203.1
684828449-684844055,img_684828449-684844055_h1_015.png,Oxn0INhTIRHZxLlHIx8kCg,2023-12-01,75.0,40.4437049722789,-79.99102585972521,POINT (409902.6505814572 125702.26849478619),0.3,NA,642.41,6.2
4469460367-4469460368,img_4469460367-4469460368_h0_004.png,w1rj5VCOTZA3rsRzRIqggw,2023-05-01,12.0,40.443084599622,-79.99023372221374,POINT (409968.08279439074 125631.70046410512),0.89,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h1_005.png,w1rj5VCOTZA3rsRzRIqggw,2023-05-01,13.0,40.443084599622,-79.99023372221374,POINT (409968.08279439074 125631.70046410512),0.89,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h0_006.png,ZFmqPz-S6E1RE2YexBF1bw,2023-05-01,16.0,40.44312862638361,-79.99013132321575,POINT (409976.891107499 125636.36722282197),0.89,Fullerton Street,161.22199999999998,151.0
4469460367-4469460368,img_4469460367-4469460368_h1_007.png,ZFmqPz-S6E1RE2YexBF1bw,2023-05-01,17.0,40.44312862638361,-79.99013132321575,POINT (409976.891107499 125636.36722282197),0.89,Fullerton Street,161.22199999999998,151.0
684842276-684844042,img_684842276-684844042_h0_050.png,V8_rsZHhyfex4dDk8Ti6mA,2023-12-01,166.0,40.44424579233603,-79.99061712005883,POINT (409938.8383705192 125761.4213471028),0.3,NA,571.3019999999999,192.2
684828175-684828213,img_684828175-684828213_h1_047.png,V8_rsZHhyfex4dDk8Ti6mA,2023-12-01,197.0,40.44424579233603,-79.99061712005883,POINT (409938.8383705192 125761.4213471028),0.3,NA,580.733,30.6
684842276-684844042,img_684842276-684844042_h1_051.png,V8_rsZHhyfex4dDk8Ti6mA,2023-12-01,167.0,40.44424579233603,-79.99061712005883,POINT (409938.8383705192 125761.4213471028),0.3,NA,571.3019999999999,192.2
684842276-684844042,img_684842276-684844042_h1_059.png,k7F4y1VnSwLdZFpTZJW2Cw,2023-11-01,193.0,40.44390132191335,-79.99162411801811,POINT (409852.46695300343 125725.35184685337),0.38,NA,571.3019999999999,192.2
684842276-684844042,img_684842276-684844042_h0_058.png,k7F4y1VnSwLdZFpTZJW2Cw,2023-11-01,192.0,40.44390132191335,-79.99162411801811,POINT (409852.46695300343 125725.35184685337),0.38,NA,571.3019999999999,192.2
684842626-4599846701,img_684842626-4599846701_h1_002.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,9.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,43.171,101.9
105963788-2634770676,img_105963788-2634770676_h1_001.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,1.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,77.767,42.1
105965193-5409107448,img_105965193-5409107448_h0_008.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,32.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,11th Street,91.78099999999999,161.9
684842626-2634770647,img_684842626-2634770647_h0_004.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,16.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,52.23,268.6
105965193-5409107448,img_105965193-5409107448_h1_009.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,33.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,11th Street,91.78099999999999,161.9
105963788-2634770676,img_105963788-2634770676_h0_000.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,0.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,77.767,42.1
105963788-5409107448,img_105963788-5409107448_h1_003.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,3.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,11th Street,12.602,121.3
684842626-2634770647,img_684842626-2634770647_h1_005.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,23.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,52.23,268.6
2634770647-5409107448,img_2634770647-5409107448_h0_004.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,4.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,43.272999999999996,222.0
2634770633-2634770647,img_2634770633-2634770647_h0_004.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,4.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,10.252,311.1
4599846701-4599846705,img_4599846701-4599846705_h1_003.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,5.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Grant Street,201.98499999999999,206.6
105963772-4599846701,img_105963772-4599846701_h0_002.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,2.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,10.579,135.4
105963772-4599846701,img_105963772-4599846701_h1_003.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,3.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,10.579,135.4
2634770647-5409107448,img_2634770647-5409107448_h1_005.png,N01bKu3ebyIDQvp4TjI0yA,2023-11-01,5.0,40.44382090968907,-79.99378160242608,POINT (409669.2691636166 125721.0734845876),0.38,Liberty Avenue,43.272999999999996,222.0
